Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Distance
U2,2297,ZRH,1678,LGW,502,,0,319 320,753.7067660847372
U2,2297,ZRH,1678,LTN,492,,0,319 320,806.7002124599272
U2,2297,ZTH,1488,LGW,502,,0,320,2225.4136029947276
U6,5234,AER,2965,DME,4029,,0,320,1337.8570384157053
U6,5234,AER,2965,LBD,6147,,0,320,2476.4963425676706
U6,5234,AER,2965,SVX,2975,,0,320,2080.640834937522
U6,5234,ATH,3941,KRR,2960,,0,320,1490.1438040637252
U6,5234,BUD,1489,KRR,2960,,0,320,1549.9220331138226
U6,5234,BUD,1489,ROV,2964,,0,320,1548.8479431551639
U6,5234,CDG,1382,SVX,2975,,0,320,3877.009733331549
U6,5234,CEK,2968,DME,4029,,0,320,1484.434450446437
U6,5234,CEK,2968,DWC,8076,,0,321,3420.934749784294
U6,5234,CEK,2968,DYU,2979,,0,320,1942.485633063735
U6,5234,CEK,2968,LBD,6147,,0,320,1783.2724086890873
U6,5234,CEK,2968,NMA,6150,,0,320,1754.3329208541177
U6,5234,CEK,2968,OSS,2913,,0,320,1832.4662497319816
U6,5234,CEK,2968,PRG,1587,,0,320,3171.4661936789107
U6,5234,CEK,2968,TAS,2983,,0,320,1662.2344082647378
U6,5234,CGN,344,DME,4029,,0,320,2094.6140097807393
U6,5234,DME,4029,AER,2965,,0,320,1337.8570384157053
U6,5234,DME,4029,CEK,2968,,0,320,1484.434450446437
U6,5234,DME,4029,CGN,344,,0,320,2094.6140097807393
U6,5234,DME,4029,FRU,2912,,0,320,2942.8192587354756
U6,5234,DME,4029,GBB,8775,,0,320,1773.3415567451486
U6,5234,DME,4029,GOJ,4274,,0,320,378.2344655306259
U6,5234,DME,4029,HTA,2935,,0,320,4728.443568318043
U6,5234,DME,4029,IKT,2937,,0,320,4207.850922340968
U6,5234,DME,4029,KGD,2952,,0,320,1098.794219638433
U6,5234,DME,4029,KRR,2960,,0,320,1156.997168064484
U6,5234,DME,4029,KUF,2993,,0,320,818.9340838269532
U6,5234,DME,4029,KVD,6089,,0,321,1743.950020800996
U6,5234,DME,4029,KZN,2990,,0,320,715.6493504840489
U6,5234,DME,4029,LED,2948,,0,320,666.8838408232721
U6,5234,DME,4029,LLK,8774,,0,320,2023.0650991007724
U6,5234,DME,4029,LWN,3965,,0,320,1687.3426970933867
U6,5234,DME,4029,MRV,2962,,0,320,1296.925012071491
U6,5234,DME,4029,NCU,6151,,0,320,2123.459781795012
U6,5234,DME,4029,NJC,2972,,0,320,2306.7197227194492
U6,5234,DME,4029,NVI,6485,,0,320,2624.2016539805823
U6,5234,DME,4029,OSS,2913,,0,320,3025.1917054612322
U6,5234,DME,4029,OVB,4078,,0,320,2789.6829217276772
U6,5234,DME,4029,RMI,1546,,0,321,2196.217742302244
U6,5234,DME,4029,ROV,2964,,0,320,891.0415043602711
U6,5234,DME,4029,SIP,2942,,0,320 319,1184.577366158647
U6,5234,DME,4029,SVX,2975,,0,320,1421.869770373124
U6,5234,DME,4029,TIV,1743,,0,320,2001.0800735809573
U6,5234,DME,4029,TJU,7563,,0,320,3064.054582235091
U6,5234,DME,4029,UFA,2992,,0,320,1147.1436969612832
U6,5234,DME,4029,UUD,2938,,0,319,4410.910188803308
U6,5234,DWC,8076,CEK,2968,,0,321,3420.934749784294
U6,5234,DWC,8076,GOJ,4274,,0,321,3603.705350584513
U6,5234,DWC,8076,KUF,2993,,0,321,3208.302153986265
U6,5234,DWC,8076,MRV,2962,,0,321,2411.0333354787767
U6,5234,DWC,8076,PEE,2973,,0,321,3672.0844831244162
U6,5234,DWC,8076,SVX,2975,,0,321 320,3570.179343127751
U6,5234,DXB,2188,KRR,2960,,0,320,2635.857429937113
U6,5234,DXB,2188,KUF,2993,,0,320,3171.1599895909517
U6,5234,DXB,2188,MRV,2962,,0,320,2383.324181111466
U6,5234,DXB,2188,SVX,2975,,0,320,3528.6966150254357
U6,5234,DYU,2979,CEK,2968,,0,320,1942.485633063735
U6,5234,DYU,2979,GOJ,4274,,0,320,2694.856401202679
U6,5234,DYU,2979,KJA,4374,,0,320,2623.4481384565443
U6,5234,DYU,2979,KUF,2993,,0,320,2187.248557052407
U6,5234,DYU,2979,KZN,2990,,0,320,2388.870905785872
U6,5234,DYU,2979,LED,2948,,0,320,3580.772841390986
U6,5234,DYU,2979,MRV,2962,,0,320,2228.2390292332143
U6,5234,DYU,2979,NBC,6969,,0,320,2264.9543188698794
U6,5234,DYU,2979,ROV,2964,,0,320,2532.846989595379
U6,5234,DYU,2979,SVX,2975,,0,320,2107.6667292963753
U6,5234,DYU,2979,UFA,2992,,0,320,2030.1702256065403
U6,5234,DYU,2979,VOG,2967,,0,320,2259.8468865057507
U6,5234,EVN,3964,GOJ,4274,,0,320,1788.8827072243498
U6,5234,EVN,3964,KUF,2993,,0,320,1547.5034087537726
U6,5234,EVN,3964,LED,2948,,0,320,2396.068506795299
U6,5234,EVN,3964,SVX,2975,,0,320,2194.243363234969
U6,5234,FCO,1555,SVX,2975,,0,320,3793.37280159721
U6,5234,FRU,2912,DME,4029,,0,320,2942.8192587354756
U6,5234,FRU,2912,SVX,2975,,0,320,1801.9801070193123
U6,5234,GBB,8775,DME,4029,,0,320,1773.3415567451486
U6,5234,GOJ,4274,DME,4029,,0,320,378.2344655306259
U6,5234,GOJ,4274,DWC,8076,,0,321,3603.705350584513
U6,5234,GOJ,4274,DYU,2979,,0,320,2694.856401202679
U6,5234,GOJ,4274,EVN,3964,,0,320,1788.8827072243498
U6,5234,GOJ,4274,LBD,6147,,0,320,2589.624097235956
U6,5234,GOJ,4274,NMA,6150,,0,320,2622.4895836719443
U6,5234,GOJ,4274,PRG,1587,,0,320,2063.8894591350836
U6,5234,GOJ,4274,TAS,2983,,0,320,2477.227204571164
U6,5234,GYD,2922,SVX,2975,,0,320,1969.5467857825397
U6,5234,HRB,3400,OVB,4078,,0,320,3206.5391463551214
U6,5234,HRB,3400,SVX,2975,,0,320,4536.080506817661
U6,5234,HTA,2935,DME,4029,,0,320,4728.443568318043
U6,5234,IKT,2937,DME,4029,,0,320,4207.850922340968
U6,5234,IKT,2937,HRB,3400,,0,320,1750.1294484720268
U6,5234,KGD,2952,DME,4029,,0,320,1098.794219638433
U6,5234,KGD,2952,TAS,2983,,0,320,3827.6281405678765
U6,5234,KHV,2927,OVB,4078,,0,320,3596.6283948334762
U6,5234,KJA,4374,DYU,2979,,0,320,2623.4481384565443
U6,5234,KJA,4374,LBD,6147,,0,320,2428.0243032913863
U6,5234,KJA,4374,NMA,6150,,0,320,2267.5994659784387
U6,5234,KJA,4374,SKD,2981,,0,320,2610.8140316486765
U6,5234,KJA,4374,SVX,2975,,0,320,1930.710104449637
U6,5234,KJA,4374,TAS,2983,,0,320,2355.4107773440433
U6,5234,KLV,1579,SVX,2975,,0,320,3181.7492335841
U6,5234,KRR,2960,BUD,1489,,0,320,1549.9220331138226
U6,5234,KRR,2960,DME,4029,,0,320,1156.997168064484
U6,5234,KRR,2960,DXB,2188,,0,320,2635.857429937113
U6,5234,KRR,2960,LBD,6147,,0,320,2538.269030578755
U6,5234,KRR,2960,MUC,346,,0,320,2109.1785944281824
U6,5234,KRR,2960,NMA,6150,,0,320,2653.270571929539
U6,5234,KRR,2960,PFO,1198,,0,320,1280.0448082329283
U6,5234,KRR,2960,SKG,1486,,0,320,1411.2235888550726
U6,5234,KRR,2960,SVX,2975,,0,320,1984.0751171438978
U6,5234,KRR,2960,TAS,2983,,0,320,2463.9656081853323
U6,5234,KUF,2993,DME,4029,,0,320,818.9340838269532
U6,5234,KUF,2993,DWC,8076,,0,321,3208.302153986265
U6,5234,KUF,2993,DXB,2188,,0,320,3171.1599895909517
U6,5234,KUF,2993,DYU,2979,,0,320,2187.248557052407
U6,5234,KUF,2993,EVN,3964,,0,320,1547.5034087537726
U6,5234,KUF,2993,LBD,6147,,0,320,2081.7312950742244
U6,5234,KUF,2993,OSS,2913,,0,320,2217.8434109422433
U6,5234,KUF,2993,TAS,2983,,0,320,1969.74406360119
U6,5234,KVD,6089,DME,4029,,0,321,1743.950020800996
U6,5234,KZN,2990,DME,4029,,0,320,715.6493504840489
U6,5234,KZN,2990,DYU,2979,,0,320,2388.870905785872
U6,5234,KZN,2990,LBD,6147,,0,320,2272.7514847237385
U6,5234,LBD,6147,AER,2965,,0,320,2476.4963425676706
U6,5234,LBD,6147,CEK,2968,,0,320,1783.2724086890873
U6,5234,LBD,6147,GOJ,4274,,0,320,2589.624097235956
U6,5234,LBD,6147,KJA,4374,,0,320,2428.0243032913863
U6,5234,LBD,6147,KRR,2960,,0,320,2538.269030578755
U6,5234,LBD,6147,KUF,2993,,0,320,2081.7312950742244
U6,5234,LBD,6147,KZN,2990,,0,320,2272.7514847237385
U6,5234,LBD,6147,SVX,2975,,0,320,1947.342687797536
U6,5234,LBD,6147,UFA,2992,,0,320,1896.6306580639396
U6,5234,LCA,1197,SVX,2975,,0,320,3174.990597871867
U6,5234,LED,2948,DME,4029,,0,320,666.8838408232721
U6,5234,LED,2948,DYU,2979,,0,320,3580.772841390986
U6,5234,LED,2948,EVN,3964,,0,320,2396.068506795299
U6,5234,LED,2948,LLK,8774,,0,320,2679.5698752463236
U6,5234,LED,2948,ROV,2964,,0,320,1505.7503234077367
U6,5234,LED,2948,SVX,2975,,0,320,1801.0121769559817
U6,5234,LED,2948,TIV,1743,,0,320,2088.3524751448217
U6,5234,LED,2948,TJU,7563,,0,320,3680.99102421148
U6,5234,LLK,8774,DME,4029,,0,320,2023.0650991007724
U6,5234,LLK,8774,LED,2948,,0,320,2679.5698752463236
U6,5234,LWN,3965,DME,4029,,0,320,1687.3426970933867
U6,5234,MRV,2962,DME,4029,,0,320,1296.925012071491
U6,5234,MRV,2962,DWC,8076,,0,321,2411.0333354787767
U6,5234,MRV,2962,DXB,2188,,0,320,2383.324181111466
U6,5234,MRV,2962,DYU,2979,,0,320,2228.2390292332143
U6,5234,MRV,2962,SVX,2975,,0,320,1862.2932166324958
U6,5234,MUC,346,KRR,2960,,0,320,2109.1785944281824
U6,5234,MUC,346,SVX,2975,,0,320,3363.087788404555
U6,5234,NBC,6969,DYU,2979,,0,320,2264.9543188698794
U6,5234,NCU,6151,DME,4029,,0,320,2123.459781795012
U6,5234,NJC,2972,DME,4029,,0,320,2306.7197227194492
U6,5234,NMA,6150,CEK,2968,,0,320,1754.3329208541177
U6,5234,NMA,6150,GOJ,4274,,0,320,2622.4895836719443
U6,5234,NMA,6150,KJA,4374,,0,320,2267.5994659784387
U6,5234,NMA,6150,KRR,2960,,0,320,2653.270571929539
U6,5234,NMA,6150,SVX,2975,,0,320,1915.4352594042275
U6,5234,NSK,4352,OVB,4078,,0,320,1607.2617874011967
U6,5234,NSK,4352,SVX,2975,,0,320,1904.787468864867
U6,5234,NVI,6485,DME,4029,,0,320,2624.2016539805823
U6,5234,OSS,2913,CEK,2968,,0,320,1832.4662497319816
U6,5234,OSS,2913,DME,4029,,0,320,3025.1917054612322
U6,5234,OSS,2913,KUF,2993,,0,320,2217.8434109422433
U6,5234,OSS,2913,SVX,2975,,0,320,1991.7138861857825
U6,5234,OVB,4078,DME,4029,,0,320,2789.6829217276772
U6,5234,OVB,4078,HRB,3400,,0,320,3206.5391463551214
U6,5234,OVB,4078,KHV,2927,,0,320,3596.6283948334762
U6,5234,OVB,4078,NSK,4352,,0,320,1607.2617874011967
U6,5234,OVB,4078,SVX,2975,,0,320,1370.2972586323822
U6,5234,OVB,4078,YKS,2923,,0,320,2775.171481949696
U6,5234,PEE,2973,DWC,8076,,0,321,3672.0844831244162
U6,5234,PEK,3364,SVX,2975,,0,320,4364.680636771928
U6,5234,PFO,1198,KRR,2960,,0,320,1280.0448082329283
U6,5234,PRG,1587,CEK,2968,,0,320,3171.4661936789107
U6,5234,PRG,1587,GOJ,4274,,0,320,2063.8894591350836
U6,5234,PRG,1587,SVX,2975,,0,320,3106.325240265669
U6,5234,RMI,1546,DME,4029,,0,321,2196.217742302244
U6,5234,ROV,2964,BUD,1489,,0,320,1548.8479431551639
U6,5234,ROV,2964,DME,4029,,0,320,891.0415043602711
U6,5234,ROV,2964,DYU,2979,,0,320,2532.846989595379
U6,5234,ROV,2964,LED,2948,,0,320,1505.7503234077367
U6,5234,SIP,2942,DME,4029,,0,320 319,1184.577366158647
U6,5234,SKD,2981,KJA,4374,,0,320,2610.8140316486765
U6,5234,SKD,2981,SVX,2975,,0,320,1947.6629643736676
U6,5234,SKG,1486,ATH,3941,,0,320,299.23477256723186
U6,5234,SVX,2975,AER,2965,,0,320,2080.640834937522
U6,5234,SVX,2975,CDG,1382,,0,320,3877.009733331549
U6,5234,SVX,2975,DME,4029,,0,320,1421.869770373124
U6,5234,SVX,2975,DWC,8076,,0,320 321,3570.179343127751
U6,5234,SVX,2975,DXB,2188,,0,320,3528.6966150254357
U6,5234,SVX,2975,DYU,2979,,0,320,2107.6667292963753
U6,5234,SVX,2975,EVN,3964,,0,320,2194.243363234969
U6,5234,SVX,2975,FCO,1555,,0,320,3793.37280159721
U6,5234,SVX,2975,FRU,2912,,0,320,1801.9801070193123
U6,5234,SVX,2975,GYD,2922,,0,320,1969.5467857825397
U6,5234,SVX,2975,HRB,3400,,0,320,4536.080506817661
U6,5234,SVX,2975,KJA,4374,,0,320,1930.710104449637
U6,5234,SVX,2975,KLV,1579,,0,320,3181.7492335841
U6,5234,SVX,2975,KRR,2960,,0,320,1984.0751171438978
U6,5234,SVX,2975,LBD,6147,,0,320,1947.342687797536
U6,5234,SVX,2975,LCA,1197,,0,320,3174.990597871867
U6,5234,SVX,2975,LED,2948,,0,320,1801.0121769559817
U6,5234,SVX,2975,MRV,2962,,0,320,1862.2932166324958
U6,5234,SVX,2975,MUC,346,,0,320,3363.087788404555
U6,5234,SVX,2975,NMA,6150,,0,320,1915.4352594042275
U6,5234,SVX,2975,NSK,4352,,0,320,1904.787468864867
U6,5234,SVX,2975,OSS,2913,,0,320,1991.7138861857825
U6,5234,SVX,2975,OVB,4078,,0,320,1370.2972586323822
U6,5234,SVX,2975,PEK,3364,,0,320,4364.680636771928
U6,5234,SVX,2975,PRG,1587,,0,320,3106.325240265669
U6,5234,SVX,2975,TAS,2983,,0,320,1826.301239792596
U6,5234,SVX,2975,TLV,1590,,0,320,3392.893040342479
U6,5234,TAS,2983,CEK,2968,,0,320,1662.2344082647378
U6,5234,TAS,2983,GOJ,4274,,0,320,2477.227204571164
U6,5234,TAS,2983,KGD,2952,,0,320,3827.6281405678765
U6,5234,TAS,2983,KJA,4374,,0,320,2355.4107773440433
U6,5234,TAS,2983,KRR,2960,,0,320,2463.9656081853323
U6,5234,TAS,2983,KUF,2993,,0,320,1969.74406360119
U6,5234,TAS,2983,SVX,2975,,0,320,1826.301239792596
U6,5234,TIV,1743,DME,4029,,0,320,2001.0800735809573
U6,5234,TIV,1743,LED,2948,,0,320,2088.3524751448217
U6,5234,TJU,7563,DME,4029,,0,320,3064.054582235091
U6,5234,TJU,7563,LED,2948,,0,320,3680.99102421148
U6,5234,TJU,7563,SVX,2975,,0,320,2188.5058894629597
U6,5234,TLV,1590,SVX,2975,,0,320,3392.893040342479
U6,5234,UFA,2992,DME,4029,,0,320,1147.1436969612832
U6,5234,UFA,2992,DYU,2979,,0,320,2030.1702256065403
U6,5234,UFA,2992,LBD,6147,,0,320,1896.6306580639396
U6,5234,UUD,2938,DME,4029,,0,319,4410.910188803308
U6,5234,VOG,2967,DYU,2979,,0,320,2259.8468865057507
U6,5234,YKS,2923,OVB,4078,,0,320,2775.171481949696
U7,3721,BJM,1120,EBB,1187,,0,CRJ,510.61957063747724
U7,3721,BJM,1120,KGL,1165,,0,CRJ,176.1537340831755
U7,3721,DAR,1177,EBB,1187,,0,CRJ,1074.3993101651486
U7,3721,EBB,1187,BJM,1120,,0,CRJ,510.61957063747724
U7,3721,EBB,1187,DAR,1177,,0,CRJ,1074.3993101651486
U7,3721,EBB,1187,JRO,1180,,0,CRJ,643.3394181635025
U7,3721,EBB,1187,JUB,1173,,0,CRJ,545.1181089050918
U7,3721,EBB,1187,KGL,1165,,0,CRJ,340.0194792797979
U7,3721,EBB,1187,MGQ,5687,,0,CRJ,1446.5154177032782
U7,3721,EBB,1187,NBO,4059,,0,CRJ,521.0702851399371
U7,3721,JRO,1180,EBB,1187,,0,CRJ,643.3394181635025
U7,3721,JUB,1173,EBB,1187,,0,CRJ,545.1181089050918
U7,3721,KGL,1165,BJM,1120,,0,CRJ,176.1537340831755
U7,3721,KGL,1165,EBB,1187,,0,CRJ,340.0194792797979
U7,3721,MGQ,5687,EBB,1187,,0,CRJ,1446.5154177032782
U7,3721,NBO,4059,EBB,1187,,0,CRJ,521.0702851399371
UA,5209,ABE,4355,ORD,3830,Y,0,ER4 ERJ,1050.39063511197
UA,5209,ABJ,253,BRU,302,Y,0,332,5134.849291802725
UA,5209,ABJ,253,LFW,298,Y,0,333,581.960037643277
UA,5209,ABJ,253,OUA,246,Y,0,333,831.9292485492954
UA,5209,ABQ,4019,DEN,3751,Y,0,CR7 DH4 CRJ E70,562.6630160989413
UA,5209,ABQ,4019,IAH,3550,,0,320 738,1195.6894628822088
UA,5209,ABQ,4019,LAX,3484,Y,0,CRJ,1087.5728917074264
UA,5209,ABQ,4019,ORD,3830,Y,0,CR7 E70,1795.916458917287
UA,5209,ABQ,4019,SFO,3469,Y,0,CRJ,1439.3049711841563
UA,5209,ACA,1783,IAH,3550,Y,0,ERJ,1537.7635936407623
UA,5209,ACV,4384,CEC,5727,Y,0,EM2,89.82653607715324
UA,5209,ACV,4384,SFO,3469,Y,0,EM2,402.19009201209775
UA,5209,ACV,4384,SMF,3817,Y,0,EM2,332.608078411963
UA,5209,ACY,3524,IAH,3550,Y,0,ERJ,2162.882663341413
UA,5209,ACY,3524,ORD,3830,Y,0,ERJ,1156.3400696059002
UA,5209,ADD,1107,JED,2072,Y,0,333,1412.882467734796
UA,5209,AEX,3852,IAH,3550,Y,0,ERJ,305.9342735123321
UA,5209,AGU,1785,IAH,3550,Y,0,ERJ,1154.6900228099
UA,5209,AIA,7067,CDR,7066,Y,0,BE1,90.4304989024693
UA,5209,AKL,2006,LAX,3484,Y,0,772 773,10486.556704448072
UA,5209,AKL,2006,SFO,3469,Y,0,772 744,10508.95644116416
UA,5209,ALA,2908,TSE,2910,Y,0,333,950.542418898938
UA,5209,ALB,3864,CLE,3486,Y,0,DH3,680.3442410794293
UA,5209,ALB,3864,EWR,3494,Y,0,DH4 ERJ DH2,230.61397140097506
UA,5209,ALB,3864,IAD,3714,Y,0,DH4 DH2 CR7 CRJ ERJ,522.7286105453333
UA,5209,ALB,3864,ORD,3830,,0,319 73G 738 739,1160.5128935878995
UA,5209,ALS,7073,DEN,3751,Y,0,BE1,289.0755361035775
UA,5209,ALS,7073,FMN,3743,Y,0,BE1,223.33621801760964
UA,5209,AMA,3840,DEN,3751,Y,0,ERJ,578.6070367747591
UA,5209,AMA,3840,IAH,3550,Y,0,ERJ,832.8530739234927
UA,5209,AMS,580,EWR,3494,,0,752 763,5868.462476691518
UA,5209,AMS,580,IAD,3714,,0,763,6207.09604718788
UA,5209,AMS,580,IAH,3550,,0,777,8049.292070451203
UA,5209,AMS,580,ORD,3830,,0,763,6611.863040774068
UA,5209,ANC,3774,DEN,3751,,0,738,3863.051706286907
UA,5209,ANC,3774,ORD,3830,,0,738,4568.377272381567
UA,5209,ANC,3774,SEA,3577,,0,739 738,2325.6404459758583
UA,5209,ANU,2874,EWR,3494,,0,738 739,2875.915445157763
UA,5209,AOO,3694,IAD,3714,Y,0,SF3,167.55751727955072
UA,5209,AOO,3694,JST,4169,Y,0,SF3,43.632221622076784
UA,5209,ARN,737,EWR,3494,,0,752,6307.184011715217
UA,5209,ASB,2976,GYD,2922,Y,0,333,767.0596780845766
UA,5209,ASE,7001,DEN,3751,Y,0,CR7,201.23649486346585
UA,5209,ASE,7001,LAX,3484,Y,0,CR7,1184.5029346799176
UA,5209,ATL,3682,CLE,3486,Y,0,ERJ,893.8160893493864
UA,5209,ATL,3682,DEN,3751,Y,0,CR7,1926.6178297784168
UA,5209,ATL,3682,EWR,3494,Y,0,ERJ,1199.3163539241525
UA,5209,ATL,3682,FRA,340,Y,0,343,7409.649808022337
UA,5209,ATL,3682,IAD,3714,Y,0,ERJ CRJ E70,859.0311610793252
UA,5209,ATL,3682,IAH,3550,Y,0,ERJ CR7 CRJ E70,1107.5625747320166
UA,5209,ATL,3682,LGA,3697,,0,738,1224.8675556123217
UA,5209,ATL,3682,ORD,3830,Y,0,CR7 ERJ E70,976.3278291656196
UA,5209,ATL,3682,SFO,3469,,0,738,3434.718035567292
UA,5209,ATL,3682,YYZ,193,Y,0,CRA CRJ,1191.0770519839973
UA,5209,ATW,4047,ORD,3830,Y,0,ERJ CRJ CR7,258.32380418567584
UA,5209,AUA,2895,EWR,3494,,0,753 739,3160.826999106255
UA,5209,AUA,2895,IAD,3714,,0,739,3030.5322243022606
UA,5209,AUH,2179,FRA,340,Y,0,333,4861.965408876578
UA,5209,AUH,2179,MCT,2194,Y,0,333,380.6524263288293
UA,5209,AUS,3673,CLE,3486,Y,0,CR7,1889.4641931559
UA,5209,AUS,3673,CUN,1852,,0,739,1484.3072463925487
UA,5209,AUS,3673,DEN,3751,,0,320 738 739,1248.822820594956
UA,5209,AUS,3673,EWR,3494,,0,738 73G,2416.910221871027
UA,5209,AUS,3673,IAD,3714,Y,0,CR7 E70,2084.36349818699
UA,5209,AUS,3673,IAH,3550,,0,320 319 73G 738 739,225.2372693275289
UA,5209,AUS,3673,LAX,3484,Y,0,CR7,1994.3477323783468
UA,5209,AUS,3673,ORD,3830,,0,739 320 752,1574.563886793984
UA,5209,AUS,3673,SFO,3469,,0,738 319 320 739,2416.014282350284
UA,5209,AVL,4007,ORD,3830,Y,0,CRJ,863.1520750766513
UA,5209,AVP,4286,ORD,3830,Y,0,ERJ,1013.6209750443187
UA,5209,BAH,2057,DOH,11051,Y,0,333,147.74768629392926
UA,5209,BAH,2057,KWI,2176,,0,777,420.423411553827
UA,5209,BAQ,2710,MIA,3576,Y,0,318 320,1755.5472293751413
UA,5209,BCN,1218,EWR,3494,,0,752,6176.617351273515
UA,5209,BDA,4069,EWR,3494,,0,738,1254.082200586409
